0;0;0;
0,01;0,181267;0,19999;
0,02;0,329662;0,35996;
0,03;0,451139;0,48791;
0,04;0,550575;0,590247;
0,05;0,631967;0,672095;
0,06;0,698589;0,737558;
0,07;0,753122;0,789919;
0,08;0,79776;0,831801;
0,09;0,834301;0,865306;
0,1;0,864216;0,892111;
0,11;0,888708;0,91356;
0,12;0,908762;0,930725;
0,13;0,925186;0,944465;
0,14;0,938638;0,955465;
0,15;0,949657;0,964274;
0,16;0,958686;0,97133;
0,17;0,966085;0,976984;
0,18;0,97215;0,981515;
0,19;0,977123;0,985147;
0,2;0,981201;0,988061;
0,21;0,984547;0,990398;
0,22;0,987292;0,992274;
0,23;0,989545;0,993781;
0,24;0,991395;0,994991;
0,25;0,992915;0,995963;
0,26;0,994164;0,996745;
0,27;0,99519;0,997374;
0,28;0,996034;0,99788;
0,29;0,996729;0,998287;
0,3;0,9973;0,998616;
0,31;0,997771;0,998881;
0,32;0,998158;0,999094;
0,33;0,998478;0,999266;
0,34;0,998741;0,999405;
0,35;0,998958;0,999518;
0,36;0,999137;0,999609;
0,37;0,999285;0,999682;
0,38;0,999408;0,999742;
0,39;0,999509;0,99979;
0,4;0,999592;0,999829;
0,41;0,999661;0,999861;
0,42;0,999719;0,999887;
0,43;0,999766;0,999908;
0,44;0,999805;0,999925;
0,45;0,999838;0,999938;
0,46;0,999865;0,99995;
0,47;0,999888;0,999959;
0,48;0,999906;0,999966;
0,49;0,999922;0,999972;
0,5;0,999935;0,999977;
0,51;0,999945;0,999981;
0,52;0,999954;0,999985;
0,53;0,999962;0,999987;
0,54;0,999968;0,99999;
0,55;0,999973;0,999991;
0,56;0,999978;0,999993;
0,57;0,999981;0,999994;
0,58;0,999984;0,999995;
0,59;0,999987;0,999996;
0,6;0,999989;0,999997;
0,61;0,999991;0,999997;
0,62;0,999992;0,999998;
0,63;0,999993;0,999998;
0,64;0,999994;0,999998;
0,65;0,999995;0,999999;
0,66;0,999996;0,999999;
0,67;0,999997;0,999999;
0,68;0,999997;0,999999;
0,69;0,999998;0,999999;
0,7;0,999998;0,999999;
0,71;0,999998;1;
0,72;0,999999;1;
0,73;0,999999;1;
0,74;0,999999;1;
0,75;0,999999;1;
0,76;0,999999;1;
0,77;0,999999;1;
0,78;0,999999;1;
0,79;1;1;
0,8;1;1;
0,81;1;1;
0,82;1;1;
0,83;1;1;
0,84;1;1;
0,85;1;1;
0,86;1;1;
0,87;1;1;
0,88;1;1;
0,89;1;1;
0,9;1;1;
0,91;1;1;
0,92;1;1;
0,93;1;1;
0,94;1;1;
0,95;1;1;
0,96;1;1;
0,97;1;1;
0,98;1;1;
0,99;1;1;
1;1;1;
1,01;1;1;
1,02;1;1;
1,03;1;1;
1,04;1;1;
1,05;1;1;
1,06;1;1;
1,07;1;1;
1,08;1;1;
1,09;1;1;
1,1;1;1;
1,11;1;1;
1,12;1;1;
1,13;1;1;
1,14;1;1;
1,15;1;1;
1,16;1;1;
1,17;1;1;
1,18;1;1;
1,19;1;1;
1,2;1;1;
1,21;1;1;
1,22;1;1;
1,23;1;1;
1,24;1;1;
1,25;1;1;
1,26;1;1;
1,27;1;1;
1,28;1;1;
1,29;1;1;
1,3;1;1;
1,31;1;1;
1,32;1;1;
1,33;1;1;
1,34;1;1;
1,35;1;1;
1,36;1;1;
1,37;1;1;
1,38;1;1;
1,39;1;1;
1,4;1;1;
1,41;1;1;
1,42;1;1;
1,43;1;1;
1,44;1;1;
1,45;1;1;
1,46;1;1;
1,47;1;1;
1,48;1;1;
1,49;1;1;
1,5;1;1;
1,51;1;1;
1,52;1;1;
1,53;1;1;
1,54;1;1;
1,55;1;1;
1,56;1;1;
1,57;1;1;
1,58;1;1;
1,59;1;1;
1,6;1;1;
1,61;1;1;
1,62;1;1;
1,63;1;1;
1,64;1;1;
1,65;1;1;
1,66;1;1;
1,67;1;1;
1,68;1;1;
1,69;1;1;
1,7;1;1;
1,71;1;1;
1,72;1;1;
1,73;1;1;
1,74;1;1;
1,75;1;1;
1,76;1;1;
1,77;1;1;
1,78;1;1;
1,79;1;1;
1,8;1;1;
1,81;1;1;
1,82;1;1;
1,83;1;1;
1,84;1;1;
1,85;1;1;
1,86;1;1;
1,87;1;1;
1,88;1;1;
1,89;1;1;
1,9;1;1;
1,91;1;1;
1,92;1;1;
1,93;1;1;
1,94;1;1;
1,95;1;1;
1,96;1;1;
1,97;1;1;
1,98;1;1;
1,99;1;1;
2;1;1;
2,01;1;1;
2,02;1;1;
2,03;1;1;
2,04;1;1;
2,05;1;1;
2,06;1;1;
2,07;1;1;
2,08;1;1;
2,09;1;1;
2,1;1;1;
2,11;1;1;
2,12;1;1;
2,13;1;1;
2,14;1;1;
2,15;1;1;
2,16;1;1;
2,17;1;1;
2,18;1;1;
2,19;1;1;
2,2;1;1;
2,21;1;1;
2,22;1;1;
2,23;1;1;
2,24;1;1;
2,25;1;1;
2,26;1;1;
2,27;1;1;
2,28;1;1;
2,29;1;1;
2,3;1;1;
2,31;1;1;
2,32;1;1;
2,33;1;1;
2,34;1;1;
2,35;1;1;
2,36;1;1;
2,37;1;1;
2,38;1;1;
2,39;1;1;
2,4;1;1;
2,41;1;1;
2,42;1;1;
2,43;1;1;
2,44;1;1;
2,45;1;1;
2,46;1;1;
2,47;1;1;
2,48;1;1;
2,49;1;1;
2,5;1;1;
2,51;1;1;
2,52;1;1;
2,53;1;1;
2,54;1;1;
2,55;1;1;
2,56;1;1;
2,57;1;1;
2,58;1;1;
2,59;1;1;
2,6;1;1;
2,61;1;1;
2,62;1;1;
2,63;1;1;
2,64;1;1;
2,65;1;1;
2,66;1;1;
2,67;1;1;
2,68;1;1;
2,69;1;1;
2,7;1;1;
2,71;1;1;
2,72;1;1;
2,73;1;1;
2,74;1;1;
2,75;1;1;
2,76;1;1;
2,77;1;1;
2,78;1;1;
2,79;1;1;
2,8;1;1;
2,81;1;1;
2,82;1;1;
2,83;1;1;
2,84;1;1;
2,85;1;1;
2,86;1;1;
2,87;1;1;
2,88;1;1;
2,89;1;1;
2,9;1;1;
2,91;1;1;
2,92;1;1;
2,93;1;1;
2,94;1;1;
